Read Date,Account Number,Name,Meter,kWh,kW
"8/30/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","-48.84","-97.68"
"8/30/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","-8.46","-16.92"
"8/30/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/30/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","-0.06","-0.12"
"8/31/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","-18.54","-37.08"
"8/31/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","-12.54","-25.08"
"8/31/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","-52.80","-105.60"
"8/31/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","-74.70","-149.40"
"8/31/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","-1.14","-2.28"
"8/31/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","-1.26","-2.52"
"8/31/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","-1.92","-3.84"
"8/31/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","-0.24","-0.48"
"8/31/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","-1.50","-3.00"
"8/31/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","-0.90","-1.80"
"8/31/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","-2.16","-4.32"
"8/31/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"8/31/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","-13.20","-26.40"
"9/1/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","-69.54","-139.08"
"9/1/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","-95.46","-190.92"
"9/1/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","-75.06","-150.12"
"9/1/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","-74.34","-148.68"
"9/1/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","-90.90","-181.80"
"9/1/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","-35.22","-70.44"
"9/1/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","-46.80","-93.60"
"9/1/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","-1.68","-3.36"
"9/1/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","-0.48","-0.96"
"9/1/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","-4.02","-8.04"
"9/1/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","-14.40","-28.80"
"9/1/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","-0.06","-0.12"
"9/1/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","-14.22","-28.44"
"9/1/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","-0.60","-1.20"
"9/1/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/1/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","-8.64","-17.28"
"9/2/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","-37.14","-74.28"
"9/2/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","-40.62","-81.24"
"9/2/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","-14.16","-28.32"
"9/2/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","-37.74","-75.48"
"9/2/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","-122.82","-245.64"
"9/2/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","-26.22","-52.44"
"9/2/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","-54.54","-109.08"
"9/2/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","-70.20","-140.40"
"9/2/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","-33.48","-66.96"
"9/2/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","-0.30","-0.60"
"9/2/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","-5.28","-10.56"
"9/2/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/2/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","-67.02","-134.04"
"9/3/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","-64.32","-128.64"
"9/3/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","-112.20","-224.40"
"9/3/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","-114.42","-228.84"
"9/3/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","-129.06","-258.12"
"9/3/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","-113.76","-227.52"
"9/3/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","-139.68","-279.36"
"9/3/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","-113.46","-226.92"
"9/3/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","-50.70","-101.40"
"9/3/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","-47.58","-95.16"
"9/3/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","-48.66","-97.32"
"9/3/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","-13.32","-26.64"
"9/3/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/3/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","-11.34","-22.68"
"9/4/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","-47.52","-95.04"
"9/4/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","-68.34","-136.68"
"9/4/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","-99.78","-199.56"
"9/4/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","-108.12","-216.24"
"9/4/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","-122.52","-245.04"
"9/4/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","-95.34","-190.68"
"9/4/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","-70.26","-140.52"
"9/4/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","-98.34","-196.68"
"9/4/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","-39.06","-78.12"
"9/4/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","-55.98","-111.96"
"9/4/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","-58.50","-117.00"
"9/4/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","-36.90","-73.80"
"9/4/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","-32.64","-65.28"
"9/4/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","-59.52","-119.04"
"9/4/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","-11.46","-22.92"
"9/4/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/4/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682g","-7.38","-14.76"
"9/5/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682g","-55.14","-110.28"
"9/5/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682g","-98.28","-196.56"
"9/5/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682g","-130.74","-261.48"
"9/5/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682g","-158.82","-317.64"
"9/5/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682g","-182.10","-364.20"
"9/5/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682g","-192.72","-385.44"
"9/5/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682g","-199.44","-398.88"
"9/5/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682g","-204.60","-409.20"
"9/5/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682g","-204.54","-409.08"
"9/5/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682g","-221.82","-443.64"
"9/5/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682g","-292.20","-584.40"
"9/5/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682g","-277.80","-555.60"
"9/5/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682g","-262.92","-525.84"
"9/5/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682g","-238.86","-477.72"
"9/5/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682g","-208.44","-416.88"
"9/5/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682g","-175.20","-350.40"
"9/5/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682g","-132.36","-264.72"
"9/5/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682g","-88.14","-176.28"
"9/5/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682g","-37.56","-75.12"
"9/5/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682g","-2.52","-5.04"
"9/5/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
"9/5/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682g","0.00","0.00"
