Read Date,Account Number,Name,Meter,kWh,kW
"6/14/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","38.94","77.88"
"6/14/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","40.26","80.52"
"6/14/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","40.74","81.48"
"6/14/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","40.14","80.28"
"6/14/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","41.46","82.92"
"6/14/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","41.28","82.56"
"6/14/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","41.34","82.68"
"6/14/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","41.58","83.16"
"6/14/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","43.56","87.12"
"6/14/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","42.66","85.32"
"6/14/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","44.04","88.08"
"6/14/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","39.48","78.96"
"6/14/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","35.28","70.56"
"6/14/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","39.12","78.24"
"6/14/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","35.04","70.08"
"6/14/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","26.70","53.40"
"6/14/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","23.04","46.08"
"6/14/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","16.08","32.16"
"6/14/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","29.58","59.16"
"6/14/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","1.92","3.84"
"6/14/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","17.94","35.88"
"6/14/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","4.02","8.04"
"6/14/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","10.38","20.76"
"6/14/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","1.56","3.12"
"6/14/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","12.96","25.92"
"6/14/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","2.28","4.56"
"6/14/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","14.52","29.04"
"6/14/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","8.58","17.16"
"6/14/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","10.56","21.12"
"6/14/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","22.14","44.28"
"6/14/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","22.26","44.52"
"6/14/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","10.92","21.84"
"6/14/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","26.82","53.64"
"6/14/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","26.04","52.08"
"6/14/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","46.44","92.88"
"6/14/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","47.34","94.68"
"6/14/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","28.62","57.24"
"6/14/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","27.60","55.20"
"6/14/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","32.10","64.20"
"6/14/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","69.66","139.32"
"6/14/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","61.26","122.52"
"6/14/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","56.04","112.08"
"6/14/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","41.70","83.40"
"6/14/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","38.22","76.44"
"6/14/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","38.40","76.80"
"6/14/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","38.16","76.32"
"6/14/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","37.74","75.48"
"6/14/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","38.46","76.92"
"6/15/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","38.46","76.92"
"6/15/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","38.64","77.28"
"6/15/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","55.08","110.16"
"6/15/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","59.94","119.88"
"6/15/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","58.32","116.64"
"6/15/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","47.88","95.76"
"6/15/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","41.88","83.76"
"6/15/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","45.30","90.60"
"6/15/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","104.88","209.76"
"6/15/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","120.90","241.80"
"6/15/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","135.36","270.72"
"6/15/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","127.08","254.16"
"6/15/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","126.18","252.36"
"6/15/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","114.36","228.72"
"6/15/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","112.44","224.88"
"6/15/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","106.32","212.64"
"6/15/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","109.74","219.48"
"6/15/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","103.26","206.52"
"6/15/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","106.26","212.52"
"6/15/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","107.40","214.80"
"6/15/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","109.80","219.60"
"6/15/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","100.32","200.64"
"6/15/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","108.90","217.80"
"6/15/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","102.48","204.96"
"6/15/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","101.28","202.56"
"6/15/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","104.28","208.56"
"6/15/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","100.32","200.64"
"6/15/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","104.22","208.44"
"6/15/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","110.10","220.20"
"6/15/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","118.68","237.36"
"6/15/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","120.90","241.80"
"6/15/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","125.94","251.88"
"6/15/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","125.16","250.32"
"6/15/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","129.96","259.92"
"6/15/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","133.38","266.76"
"6/15/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","129.66","259.32"
"6/15/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","133.68","267.36"
"6/15/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","115.86","231.72"
"6/15/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","43.80","87.60"
"6/15/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","44.76","89.52"
"6/15/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","43.26","86.52"
"6/15/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","45.90","91.80"
"6/15/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","49.56","99.12"
"6/15/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","47.76","95.52"
"6/15/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","46.92","93.84"
"6/15/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","45.54","91.08"
"6/15/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","45.78","91.56"
"6/15/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","46.50","93.00"
"6/16/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","44.46","88.92"
"6/16/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","42.66","85.32"
"6/16/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","42.66","85.32"
"6/16/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","46.80","93.60"
"6/16/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","46.74","93.48"
"6/16/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","45.48","90.96"
"6/16/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","46.02","92.04"
"6/16/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","49.98","99.96"
"6/16/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","99.72","199.44"
"6/16/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","103.68","207.36"
"6/16/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","102.18","204.36"
"6/16/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","94.80","189.60"
"6/16/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","91.44","182.88"
"6/16/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","106.74","213.48"
"6/16/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","106.44","212.88"
"6/16/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","106.50","213.00"
"6/16/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","103.08","206.16"
"6/16/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","98.52","197.04"
"6/16/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","107.70","215.40"
"6/16/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","98.40","196.80"
"6/16/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","98.52","197.04"
"6/16/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","95.46","190.92"
"6/16/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","99.24","198.48"
"6/16/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","98.70","197.40"
"6/16/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","109.26","218.52"
"6/16/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","99.66","199.32"
"6/16/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","102.54","205.08"
"6/16/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","99.66","199.32"
"6/16/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","102.12","204.24"
"6/16/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","101.40","202.80"
"6/16/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","106.56","213.12"
"6/16/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","120.06","240.12"
"6/16/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","117.18","234.36"
"6/16/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","119.70","239.40"
"6/16/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","125.70","251.40"
"6/16/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","130.80","261.60"
"6/16/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","133.62","267.24"
"6/16/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","119.82","239.64"
"6/16/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","48.12","96.24"
"6/16/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","43.98","87.96"
"6/16/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","44.22","88.44"
"6/16/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","46.74","93.48"
"6/16/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","46.26","92.52"
"6/16/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","48.24","96.48"
"6/16/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","45.06","90.12"
"6/16/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","45.90","91.80"
"6/16/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","44.64","89.28"
"6/16/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","43.92","87.84"
"6/17/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","44.94","89.88"
"6/17/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","45.36","90.72"
"6/17/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","43.92","87.84"
"6/17/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","46.14","92.28"
"6/17/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","44.04","88.08"
"6/17/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","46.02","92.04"
"6/17/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","47.04","94.08"
"6/17/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","52.14","104.28"
"6/17/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","105.66","211.32"
"6/17/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","101.76","203.52"
"6/17/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","98.70","197.40"
"6/17/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","91.08","182.16"
"6/17/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","94.44","188.88"
"6/17/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","113.22","226.44"
"6/17/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","108.12","216.24"
"6/17/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","103.74","207.48"
"6/17/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","105.96","211.92"
"6/17/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","113.34","226.68"
"6/17/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","112.20","224.40"
"6/17/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","100.50","201.00"
"6/17/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","116.64","233.28"
"6/17/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","125.82","251.64"
"6/17/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","124.26","248.52"
"6/17/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","126.42","252.84"
"6/17/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","125.10","250.20"
"6/17/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","123.54","247.08"
"6/17/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","122.94","245.88"
"6/17/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","132.36","264.72"
"6/17/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","124.02","248.04"
"6/17/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","129.48","258.96"
"6/17/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","131.82","263.64"
"6/17/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","131.88","263.76"
"6/17/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","128.22","256.44"
"6/17/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","122.70","245.40"
"6/17/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","118.44","236.88"
"6/17/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","124.92","249.84"
"6/17/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","126.84","253.68"
"6/17/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","111.12","222.24"
"6/17/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","49.26","98.52"
"6/17/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","43.02","86.04"
"6/17/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","42.48","84.96"
"6/17/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","45.90","91.80"
"6/17/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","47.88","95.76"
"6/17/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","48.12","96.24"
"6/17/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","46.38","92.76"
"6/17/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","48.12","96.24"
"6/17/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","47.34","94.68"
"6/17/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","45.96","91.92"
"6/18/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","42.48","84.96"
"6/18/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","44.16","88.32"
"6/18/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","43.02","86.04"
"6/18/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","42.18","84.36"
"6/18/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","42.84","85.68"
"6/18/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","44.10","88.20"
"6/18/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","41.70","83.40"
"6/18/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","45.66","91.32"
"6/18/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","85.62","171.24"
"6/18/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","107.28","214.56"
"6/18/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","100.14","200.28"
"6/18/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","98.22","196.44"
"6/18/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","94.44","188.88"
"6/18/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","120.36","240.72"
"6/18/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","120.48","240.96"
"6/18/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","123.96","247.92"
"6/18/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","121.02","242.04"
"6/18/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","120.48","240.96"
"6/18/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","123.36","246.72"
"6/18/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","121.68","243.36"
"6/18/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","129.00","258.00"
"6/18/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","120.96","241.92"
"6/18/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","114.54","229.08"
"6/18/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","120.42","240.84"
"6/18/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","113.40","226.80"
"6/18/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","118.92","237.84"
"6/18/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","111.24","222.48"
"6/18/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","128.04","256.08"
"6/18/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","138.30","276.60"
"6/18/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","145.62","291.24"
"6/18/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","140.82","281.64"
"6/18/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","148.56","297.12"
"6/18/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","150.18","300.36"
"6/18/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","148.62","297.24"
"6/18/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","145.14","290.28"
"6/18/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","150.42","300.84"
"6/18/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","150.06","300.12"
"6/18/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","133.26","266.52"
"6/18/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","47.34","94.68"
"6/18/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","42.18","84.36"
"6/18/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","39.60","79.20"
"6/18/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","41.58","83.16"
"6/18/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","45.00","90.00"
"6/18/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","43.44","86.88"
"6/18/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","42.66","85.32"
"6/18/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","43.32","86.64"
"6/18/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","42.66","85.32"
"6/18/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","42.12","84.24"
"6/19/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","41.70","83.40"
"6/19/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","41.46","82.92"
"6/19/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","43.14","86.28"
"6/19/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","39.30","78.60"
"6/19/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","42.48","84.96"
"6/19/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","40.80","81.60"
"6/19/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","40.62","81.24"
"6/19/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","46.20","92.40"
"6/19/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","116.40","232.80"
"6/19/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","106.44","212.88"
"6/19/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","102.24","204.48"
"6/19/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","131.10","262.20"
"6/19/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","127.80","255.60"
"6/19/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","129.13","258.26"
"6/19/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","130.46","260.91"
"6/19/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","131.78","263.57"
"6/19/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","133.11","266.22"
"6/19/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","134.44","268.87"
"6/19/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","135.76","271.53"
"6/19/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","137.09","274.18"
"6/19/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","138.42","276.84"
"6/19/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","134.70","269.40"
"6/19/2020 11:00:00 AM","004248051001","ND XXV LLC","000009217682","132.84","265.68"
"6/19/2020 11:30:00 AM","004248051001","ND XXV LLC","000009217682","140.64","281.28"
"6/19/2020 12:00:00 PM","004248051001","ND XXV LLC","000009217682","140.82","281.64"
"6/19/2020 12:30:00 PM","004248051001","ND XXV LLC","000009217682","138.30","276.60"
"6/19/2020 1:00:00 PM","004248051001","ND XXV LLC","000009217682","140.82","281.64"
"6/19/2020 1:30:00 PM","004248051001","ND XXV LLC","000009217682","133.26","266.52"
"6/19/2020 2:00:00 PM","004248051001","ND XXV LLC","000009217682","142.92","285.84"
"6/19/2020 2:30:00 PM","004248051001","ND XXV LLC","000009217682","144.30","288.60"
"6/19/2020 3:00:00 PM","004248051001","ND XXV LLC","000009217682","148.50","297.00"
"6/19/2020 3:30:00 PM","004248051001","ND XXV LLC","000009217682","145.08","290.16"
"6/19/2020 4:00:00 PM","004248051001","ND XXV LLC","000009217682","152.10","304.20"
"6/19/2020 4:30:00 PM","004248051001","ND XXV LLC","000009217682","157.98","315.96"
"6/19/2020 5:00:00 PM","004248051001","ND XXV LLC","000009217682","158.94","317.88"
"6/19/2020 5:30:00 PM","004248051001","ND XXV LLC","000009217682","149.94","299.88"
"6/19/2020 6:00:00 PM","004248051001","ND XXV LLC","000009217682","150.60","301.20"
"6/19/2020 6:30:00 PM","004248051001","ND XXV LLC","000009217682","126.96","253.92"
"6/19/2020 7:00:00 PM","004248051001","ND XXV LLC","000009217682","49.20","98.40"
"6/19/2020 7:30:00 PM","004248051001","ND XXV LLC","000009217682","42.72","85.44"
"6/19/2020 8:00:00 PM","004248051001","ND XXV LLC","000009217682","41.52","83.04"
"6/19/2020 8:30:00 PM","004248051001","ND XXV LLC","000009217682","42.96","85.92"
"6/19/2020 9:00:00 PM","004248051001","ND XXV LLC","000009217682","45.96","91.92"
"6/19/2020 9:30:00 PM","004248051001","ND XXV LLC","000009217682","45.66","91.32"
"6/19/2020 10:00:00 PM","004248051001","ND XXV LLC","000009217682","43.92","87.84"
"6/19/2020 10:30:00 PM","004248051001","ND XXV LLC","000009217682","45.18","90.36"
"6/19/2020 11:00:00 PM","004248051001","ND XXV LLC","000009217682","43.38","86.76"
"6/19/2020 11:30:00 PM","004248051001","ND XXV LLC","000009217682","42.84","85.68"
"6/20/2020 12:00:00 AM","004248051001","ND XXV LLC","000009217682","42.18","84.36"
"6/20/2020 12:30:00 AM","004248051001","ND XXV LLC","000009217682","41.58","83.16"
"6/20/2020 1:00:00 AM","004248051001","ND XXV LLC","000009217682","40.56","81.12"
"6/20/2020 1:30:00 AM","004248051001","ND XXV LLC","000009217682","40.44","80.88"
"6/20/2020 2:00:00 AM","004248051001","ND XXV LLC","000009217682","42.36","84.72"
"6/20/2020 2:30:00 AM","004248051001","ND XXV LLC","000009217682","39.84","79.68"
"6/20/2020 3:00:00 AM","004248051001","ND XXV LLC","000009217682","40.80","81.60"
"6/20/2020 3:30:00 AM","004248051001","ND XXV LLC","000009217682","44.10","88.20"
"6/20/2020 4:00:00 AM","004248051001","ND XXV LLC","000009217682","115.50","231.00"
"6/20/2020 4:30:00 AM","004248051001","ND XXV LLC","000009217682","108.48","216.96"
"6/20/2020 5:00:00 AM","004248051001","ND XXV LLC","000009217682","107.16","214.32"
"6/20/2020 5:30:00 AM","004248051001","ND XXV LLC","000009217682","135.90","271.80"
"6/20/2020 6:00:00 AM","004248051001","ND XXV LLC","000009217682","129.72","259.44"
"6/20/2020 6:30:00 AM","004248051001","ND XXV LLC","000009217682","122.34","244.68"
"6/20/2020 7:00:00 AM","004248051001","ND XXV LLC","000009217682","117.36","234.72"
"6/20/2020 7:30:00 AM","004248051001","ND XXV LLC","000009217682","123.54","247.08"
"6/20/2020 8:00:00 AM","004248051001","ND XXV LLC","000009217682","125.58","251.16"
"6/20/2020 8:30:00 AM","004248051001","ND XXV LLC","000009217682","126.42","252.84"
"6/20/2020 9:00:00 AM","004248051001","ND XXV LLC","000009217682","123.54","247.08"
"6/20/2020 9:30:00 AM","004248051001","ND XXV LLC","000009217682","123.60","247.20"
"6/20/2020 10:00:00 AM","004248051001","ND XXV LLC","000009217682","120.00","240.00"
"6/20/2020 10:30:00 AM","004248051001","ND XXV LLC","000009217682","122.88","245.76"
